3.200000000000181188e+01,3.200000201716736825e+01,3.200000001064334043e+01,3.553785204927780228e+01,3.200000195659591640e+01
3.200000000000199663e+01,3.200000221726046590e+01,3.200000001173425090e+01,3.553604245060668632e+01,3.200000213689646245e+01
3.200000000000218847e+01,3.200000242563351094e+01,3.200000001287833129e+01,3.553414602876780037e+01,3.200000232261619715e+01
3.200000000000238742e+01,3.200000264228651048e+01,3.200000001407558869e+01,3.553216278376114445e+01,3.200000251375512761e+01
3.200000000000260059e+01,3.200000286597766319e+01,3.200000001532602312e+01,3.553009271558671145e+01,3.200000271031324672e+01
3.200000000000282085e+01,3.200000309670696197e+01,3.200000001662962745e+01,3.552793582548630980e+01,3.200000291229055449e+01
3.200000000000304823e+01,3.200000333447441392e+01,3.200000001798645144e+01,3.552569211345993949e+01,3.200000311889809979e+01
3.200000000000328271e+01,3.200000357928001904e+01,3.200000001939649508e+01,3.552336158029650903e+01,3.200000333013588971e+01
3.200000000000352429e+01,3.200000383112377733e+01,3.200000002085975837e+01,3.552094422599601842e+01,3.200000354600391717e+01
3.200000000000378009e+01,3.200000409000568879e+01,3.200000002237624130e+01,3.551844005055846054e+01,3.200000376650218215e+01
3.200000000000404299e+01,3.200000435592574632e+01,3.200000002394594389e+01,3.551584905398384251e+01,3.200000399163068465e+01
3.200000000000431299e+01,3.200000462888395703e+01,3.200000002556886614e+01,3.551317123627215722e+01,3.200000422138942469e+01
3.200000000000459011e+01,3.200000490888032090e+01,3.200000002724500803e+01,3.551040659742341177e+01,3.200000445577840935e+01
3.200000000000488143e+01,3.200000519591483794e+01,3.200000002897436957e+01,3.550755743940943177e+01,3.200000469479763154e+01
3.200000000000517986e+01,3.200000548879439322e+01,3.200000003075690813e+01,3.550462376223022432e+01,3.200000493771479171e+01
3.200000000000548539e+01,3.200000578751899383e+01,3.200000003259261661e+01,3.550160556588578942e+01,3.200000518452988274e+01
3.200000000000579803e+01,3.200000609208863978e+01,3.200000003448150210e+01,3.549850285037612707e+01,3.200000543524290464e+01
3.200000000000611777e+01,3.200000640250333106e+01,3.200000003642356461e+01,3.549533473933501426e+01,3.200000568920927435e+01
3.200000000000643752e+01,3.200000671795510243e+01,3.200000003840872864e+01,3.549210081666572592e+01,3.200000594585372937e+01
3.200000000000676437e+01,3.200000703746062669e+01,3.200000004043699420e+01,3.548880108236527775e+01,3.200000620517626970e+01
3.200000000000709832e+01,3.200000736101991095e+01,3.200000004250836838e+01,3.548543553741699697e+01,3.200000646717689534e+01
3.200000000000743938e+01,3.200000768863294809e+01,3.200000004462284409e+01,3.548200418182087645e+01,3.200000673185560629e+01
3.200000000000778755e+01,3.200000802029973812e+01,3.200000004678046395e+01,3.547850701557692332e+01,3.200000699921240255e+01
3.200000000000814282e+01,3.200000835602028104e+01,3.200000004898122796e+01,3.547494403868510204e+01,3.200000726924729122e+01
3.200000000000850520e+01,3.200000869579457685e+01,3.200000005122513613e+01,3.547131525114540551e+01,3.200000754196026520e+01
3.200000000000887468e+01,3.200000903962263266e+01,3.200000005351218846e+01,3.546762065295784083e+01,3.200000781735132449e+01
3.200000000000925127e+01,3.200000938750444135e+01,3.200000005584237783e+01,3.546386268120446061e+01,3.200000809542046909e+01
3.200000000000963496e+01,3.200000973863428300e+01,3.200000005821567584e+01,3.546004133588527196e+01,3.200000837504568807e+01
3.200000000001002576e+01,3.200001009301215760e+01,3.200000006063207536e+01,3.545615661764666982e+01,3.200000865622698143e+01
3.200000000001041656e+01,3.200001045063806515e+01,3.200000006309157641e+01,3.545220852648864707e+01,3.200000893896434917e+01
3.200000000001081446e+01,3.200001081151200566e+01,3.200000006559418608e+01,3.544819706241121082e+01,3.200000922325779129e+01
3.200000000001121947e+01,3.200001117563397912e+01,3.200000006813989728e+01,3.544412222541436108e+01,3.200000950910731490e+01
3.200000000001163158e+01,3.200001154300399264e+01,3.200000007072871711e+01,3.543998401549809785e+01,3.200000979651291289e+01
3.200000000001205080e+01,3.200001191362203912e+01,3.200000007336063845e+01,3.543578243266242112e+01,3.200001008547458525e+01
3.200000000001247713e+01,3.200001228684529053e+01,3.200000007603566843e+01,3.543151747690732378e+01,3.200001037599233200e+01
3.200000000001291056e+01,3.200001266267373978e+01,3.200000007875379993e+01,3.542717704857299310e+01,3.200001066806615313e+01
3.200000000001335820e+01,3.200001304070465835e+01,3.200000008151832986e+01,3.542276114765942197e+01,3.200001096195310168e+01
3.200000000001381295e+01,3.200001342093804624e+01,3.200000008432925824e+01,3.541826977416661748e+01,3.200001125765317767e+01
3.200000000001427480e+01,3.200001380337390344e+01,3.200000008718662059e+01,3.541370292809457965e+01,3.200001155516638107e+01
3.200000000001474376e+01,3.200001418801222997e+01,3.200000009009042401e+01,3.540906449633710196e+01,3.200001185417723804e+01
3.200000000001521983e+01,3.200001457446368391e+01,3.200000009304062587e+01,3.540435447914870792e+01,3.200001215443122504e+01
3.200000000001570299e+01,3.200001496272826529e+01,3.200000009603722617e+01,3.539957287652939755e+01,3.200001245592833499e+01
3.200000000001619327e+01,3.200001535280597409e+01,3.200000009908021781e+01,3.539471968847917793e+01,3.200001275866856787e+01
3.200000000001669065e+01,3.200001574469681032e+01,3.200000010216960789e+01,3.538979491499804908e+01,3.200001306265192369e+01
3.200000000001719513e+01,3.200001613840076686e+01,3.200000010530539640e+01,3.538479855608600388e+01,3.200001336787840245e+01
3.200000000001770672e+01,3.200001653391785084e+01,3.200000010848757626e+01,3.537973061174304945e+01,3.200001367420724563e+01
3.200000000001822542e+01,3.200001693124806224e+01,3.200000011171615455e+01,3.537459108210993719e+01,3.200001398163846034e+01
3.200000000001875122e+01,3.200001733039140106e+01,3.200000011499113128e+01,3.536937996718666710e+01,3.200001429017203947e+01
3.200000000001928413e+01,3.200001773134786731e+01,3.200000011831249935e+01,3.536409726697323919e+01,3.200001459980799012e+01
3.200000000001982414e+01,3.200001813380199422e+01,3.200000012168026586e+01,3.535874298146966055e+01,3.200001491054630520e+01
3.200000000002037126e+01,3.200001853775377469e+01,3.200000012509443081e+01,3.535331711099139085e+01,3.200001522238698470e+01
3.200000000002092548e+01,3.200001894320321583e+01,3.200000012855498710e+01,3.534781965553843719e+01,3.200001553516015917e+01
3.200000000002148681e+01,3.200001935015031052e+01,3.200000013206194183e+01,3.534225493126027828e+01,3.200001584886581441e+01
3.200000000002204814e+01,3.200001975834053525e+01,3.200000013561516710e+01,3.533662293815691413e+01,3.200001616336375321e+01
3.200000000002261658e+01,3.200002016777388292e+01,3.200000013921478370e+01,3.533092367622833763e+01,3.200001647865396848e+01
3.200000000002319211e+01,3.200002057845035353e+01,3.200000014286079875e+01,3.532515714547442798e+01,3.200001679473646021e+01
3.200000000002377476e+01,3.200002099036994707e+01,3.200000014655321223e+01,3.531932334589518518e+01,3.200001711161122842e+01
3.200000000002436451e+01,3.200002140353266356e+01,3.200000015029201705e+01,3.531342227749060214e+01,3.200001742927827308e+01
3.200000000002496137e+01,3.200002181793850298e+01,3.200000015407722032e+01,3.530745394026068595e+01,3.200001774773759422e+01
3.200000000002556533e+01,3.200002223358746534e+01,3.200000015790882202e+01,3.530141833420542952e+01,3.200001806698919893e+01
3.200000000002617639e+01,3.200002265047955063e+01,3.200000016178681506e+01,3.529531545932483994e+01,3.200001838695662570e+01
3.200000000002679457e+01,3.200002306861475887e+01,3.200000016571120653e+01,3.528914531569536450e+01,3.200001870763987455e+01
3.200000000002741984e+01,3.200002348799309004e+01,3.200000016968199645e+01,3.528290790331701032e+01,3.200001902903894546e+01
3.200000000002805223e+01,3.200002390861454415e+01,3.200000017369917771e+01,3.527660322218977029e+01,3.200001935115383844e+01
3.200000000002869172e+01,3.200002433047912120e+01,3.200000017776275740e+01,3.527023127231365152e+01,3.200001967398456060e+01
3.200000000002933120e+01,3.200002475338150276e+01,3.200000018187273554e+01,3.526379205368864689e+01,3.200001999753110482e+01
3.200000000002997780e+01,3.200002517732168883e+01,3.200000018602910501e+01,3.525729013390646571e+01,3.200002032169483357e+01
3.200000000003063150e+01,3.200002560213365399e+01,3.200000019023174502e+01,3.525072551305010649e+01,3.200002064639274124e+01
3.200000000003129230e+01,3.200002602781739824e+01,3.200000019448064847e+01,3.524409819111957631e+01,3.200002097162483494e+01
3.200000000003196021e+01,3.200002645437292159e+01,3.200000019877582247e+01,3.523740816811486809e+01,3.200002129739110757e+01
3.200000000003263523e+01,3.200002688180022403e+01,3.200000020311738780e+01,3.523065544403598892e+01,3.200002162369155911e+01
3.200000000003331735e+01,3.200002731009930557e+01,3.200000020750535157e+01,3.522384001888280380e+01,3.200002195052619669e+01
3.200000000003400658e+01,3.200002773927016619e+01,3.200000021193971378e+01,3.521696189265531274e+01,3.200002227785020636e+01
3.200000000003470291e+01,3.200002816931281302e+01,3.200000021642046732e+01,3.521002106539832255e+01,3.200002260566358814e+01
3.200000000003539924e+01,3.200002860022723894e+01,3.200000022094761931e+01,3.520300653781517752e+01,3.200002293396634201e+01
3.200000000003610978e+01,3.200002903193394133e+01,3.200000022552480772e+01,3.519591830990587056e+01,3.200002326280328191e+01
3.200000000003682743e+01,3.200002946451242281e+01,3.200000023015202544e+01,3.518875638167040165e+01,3.200002359217440073e+01
3.200000000003755929e+01,3.200002989796268338e+01,3.200000023482927247e+01,3.518152075302926107e+01,3.200002392207969848e+01
3.200000000003829825e+01,3.200003033228472304e+01,3.200000023955654882e+01,3.517421142398246303e+01,3.200002425251918226e+01
3.200000000003904432e+01,3.200003076747854891e+01,3.200000024433385448e+01,3.516682839453000042e+01,3.200002458349284495e+01
3.200000000003979750e+01,3.200003120340936391e+01,3.200000024916119656e+01,3.515937772287912111e+01,3.200002491500068658e+01
3.200000000004055067e+01,3.200003163996717603e+01,3.200000025403841164e+01,3.515185940913981710e+01,3.200002524697272577e+01
3.200000000004131095e+01,3.200003207715198528e+01,3.200000025896551392e+01,3.514427345331208841e+01,3.200002557940896963e+01
3.200000000004207834e+01,3.200003251496378454e+01,3.200000026394250341e+01,3.513661985539594212e+01,3.200002591230941817e+01
3.200000000004284573e+01,3.200003295340258092e+01,3.200000026896937300e+01,3.512889861539137115e+01,3.200002624558633357e+01
3.200000000004362022e+01,3.200003339246837442e+01,3.200000027404612979e+01,3.512110973338611331e+01,3.200002657923970872e+01
3.200000000004440182e+01,3.200003383216116504e+01,3.200000027917276668e+01,3.511325320938017569e+01,3.200002691326955073e+01
3.200000000004519052e+01,3.200003427248095278e+01,3.200000028434943999e+01,3.510532904337355120e+01,3.200002724767585249e+01
3.200000000004598633e+01,3.200003471342773764e+01,3.200000028957614262e+01,3.509733723536609773e+01,3.200002758245862111e+01
3.200000000004678924e+01,3.200003515500151963e+01,3.200000029485288167e+01,3.508927778535781528e+01,3.200002791761785659e+01
3.200000000004759926e+01,3.200003559720229873e+01,3.200000030017965003e+01,3.508115069334870384e+01,3.200002825315355182e+01
3.200000000004841638e+01,3.200003604003006785e+01,3.200000030555644770e+01,3.507295595933876342e+01,3.200002858906571390e+01
3.200000000004924061e+01,3.200003648348483409e+01,3.200000031098327469e+01,3.506469358332799402e+01,3.200002892535433574e+01
3.200000000005007195e+01,3.200003692756659746e+01,3.200000031646013099e+01,3.505636356531639564e+01,3.200002926201942444e+01
3.200000000005091039e+01,3.200003737227535794e+01,3.200000032198702371e+01,3.504797182764416164e+01,3.200002959903309119e+01
3.200000000005175593e+01,3.200003781752084819e+01,3.200000032756379653e+01,3.503951837033400096e+01,3.200002993635590087e+01
3.200000000005260858e+01,3.200003826322853939e+01,3.200000033319044945e+01,3.503100319338592072e+01,3.200003027398784639e+01
3.200000000005346834e+01,3.200003870939843864e+01,3.200000033886698958e+01,3.502242629687443554e+01,3.200003061192892773e+01
3.200000000005433520e+01,3.200003915603053883e+01,3.200000034459340981e+01,3.501378768079955250e+01,3.200003095017915200e+01
3.200000000005520207e+01,3.200003960312483997e+01,3.200000035036971724e+01,3.500508734516127163e+01,3.200003128873851210e+01
3.200000000005607603e+01,3.200004005068134916e+01,3.200000035619590477e+01,3.499632528995958580e+01,3.200003162760700803e+01
3.200000000005695711e+01,3.200004049870005929e+01,3.200000036207197951e+01,3.498749165161006403e+01,3.200003196678463979e+01
3.200000000005785239e+01,3.200004094715261260e+01,3.200000036800638981e+01,3.497858643011269209e+01,3.200003230629412343e+01
3.200000000005875478e+01,3.200004139603900910e+01,3.200000037399932040e+01,3.496960962546302909e+01,3.200003264613545184e+01
3.200000000005966427e+01,3.200004184535925589e+01,3.200000038005077130e+01,3.496056123766089030e+01,3.200003298630862503e+01
3.200000000006058087e+01,3.200004229511334586e+01,3.200000038616074249e+01,3.495144126670626861e+01,3.200003332679094115e+01
3.200000000006150458e+01,3.200004274530127901e+01,3.200000039232923399e+01,3.494224971262188006e+01,3.200003366758239309e+01
3.200000000006243539e+01,3.200004319592306246e+01,3.200000039855624578e+01,3.493298657540771757e+01,3.200003400868298087e+01
3.200000000006337331e+01,3.200004364697868908e+01,3.200000040484177788e+01,3.492365185506378822e+01,3.200003435009270447e+01
3.200000000006431833e+01,3.200004409846816600e+01,3.200000041118583027e+01,3.491425274073417029e+01,3.200003469181156390e+01
3.200000000006526335e+01,3.200004455033552375e+01,3.200000041758821112e+01,3.490478923241886378e+01,3.200003503380534653e+01
3.200000000006621548e+01,3.200004500258076234e+01,3.200000042404892753e+01,3.489526133011787579e+01,3.200003537607405235e+01
3.200000000006717471e+01,3.200004545515670884e+01,3.200000043056797239e+01,3.488566903383119922e+01,3.200003571861768847e+01
3.200000000006814105e+01,3.200004590806335614e+01,3.200000043714534570e+01,3.487601234360601410e+01,3.200003606143624779e+01
3.200000000006911449e+01,3.200004636130071134e+01,3.200000044378104747e+01,3.486629125944232044e+01,3.200003640452973031e+01
3.200000000007009504e+01,3.200004681486876734e+01,3.200000045047507768e+01,3.485650578134011823e+01,3.200003674785330077e+01
3.200000000007108270e+01,3.200004726876752414e+01,3.200000045722744346e+01,3.484665590934424984e+01,3.200003709140695918e+01
3.200000000007207035e+01,3.200004772299698885e+01,3.200000046403813769e+01,3.483674164345471524e+01,3.200003743519069843e+01
3.200000000007306511e+01,3.200004817755715436e+01,3.200000047090716038e+01,3.482676298367150736e+01,3.200003777920452563e+01
3.200000000007406697e+01,3.200004863246590503e+01,3.200000047783451151e+01,3.481671992999463328e+01,3.200003812344843368e+01
3.200000000007507595e+01,3.200004908772323375e+01,3.200000048482038295e+01,3.480661248240621575e+01,3.200003846792242967e+01
3.200000000007609202e+01,3.200004954332914053e+01,3.200000049186477469e+01,3.479644064090607003e+01,3.200003881262651362e+01
3.200000000007711520e+01,3.200004999928362537e+01,3.200000049896768672e+01,3.478620440549418902e+01,3.200003915756067840e+01
3.200000000007814549e+01,3.200005045558669536e+01,3.200000050612911906e+01,3.477590377617057271e+01,3.200003950272493114e+01
3.200000000007918288e+01,3.200005091223834341e+01,3.200000051334907170e+01,3.476552901139729101e+01,3.200003984811926472e+01
3.200000000008023449e+01,3.200005136922069227e+01,3.200000052063251843e+01,3.475508844217780080e+01,3.200004019374368625e+01
3.200000000008128609e+01,3.200005182649378099e+01,3.200000052797923189e+01,3.474458206852469289e+01,3.200004053957481887e+01
3.200000000008234480e+01,3.200005228405760960e+01,3.200000053538921918e+01,3.473400989043797438e+01,3.200004088561266968e+01
3.200000000008341061e+01,3.200005274187815019e+01,3.200000054286248030e+01,3.472337190791764527e+01,3.200004123185723159e+01
3.200000000008447643e+01,3.200005319995540276e+01,3.200000055039901525e+01,3.471266812099771926e+01,3.200004157830851170e+01
3.200000000008554935e+01,3.200005365828936732e+01,3.200000055799882404e+01,3.470189852967820343e+01,3.200004192496651001e+01
3.200000000008662937e+01,3.200005411688004386e+01,3.200000056566190665e+01,3.469106313395909780e+01,3.200004227183121941e+01
3.200000000008771650e+01,3.200005457572743239e+01,3.200000057338826309e+01,3.468016193384040236e+01,3.200004261890264701e+01
3.200000000008881074e+01,3.200005503483153291e+01,3.200000058117789337e+01,3.466919492932211710e+01,3.200004296618079280e+01
3.200000000008991208e+01,3.200005549419234541e+01,3.200000058903079747e+01,3.465816212040424205e+01,3.200004331365327204e+01
3.200000000009102052e+01,3.200005595380986989e+01,3.200000059694696830e+01,3.464706350709915483e+01,3.200004366132009181e+01
3.200000000009213608e+01,3.200005641368411347e+01,3.200000060492641296e+01,3.463589908940684836e+01,3.200004400918125214e+01
3.200000000009325873e+01,3.200005687381506903e+01,3.200000061296935883e+01,3.462466886732732974e+01,3.200004435723674590e+01
3.200000000009438850e+01,3.200005733420273657e+01,3.200000062107579168e+01,3.461337284086038579e+01,3.200004470548658020e+01
3.200000000009552537e+01,3.200005779484711610e+01,3.200000062924571864e+01,3.460201101000600943e+01,3.200004505393075505e+01
3.200000000009666934e+01,3.200005825574820761e+01,3.200000063747913259e+01,3.459058337476420064e+01,3.200004540256927044e+01
3.200000000009782042e+01,3.200005871690601111e+01,3.200000064577604064e+01,3.457908993513495943e+01,3.200004575140211927e+01
3.200000000009897860e+01,3.200005917832052660e+01,3.200000065413644279e+01,3.456753816303257310e+01,3.200004610042930864e+01
3.200000000010013679e+01,3.200005963996265734e+01,3.200000066256011166e+01,3.455592805845703452e+01,3.200004644963224365e+01
3.200000000010130208e+01,3.200006010183240335e+01,3.200000067104705437e+01,3.454425214953604950e+01,3.200004679901747551e+01
3.200000000010247447e+01,3.200006056389648279e+01,3.200000067960279182e+01,3.453251043626145389e+01,3.200004714859704791e+01
3.200000000010365397e+01,3.200006102615490278e+01,3.200000068822731691e+01,3.452070291865649665e+01,3.200004749837095375e+01
3.200000000010484058e+01,3.200006148860765620e+01,3.200000069692062965e+01,3.450882959672118488e+01,3.200004784833920013e+01
3.200000000010603429e+01,3.200006195125475017e+01,3.200000070568273713e+01,3.449689047045551860e+01,3.200004819850178706e+01
3.200000000010723511e+01,3.200006241409618468e+01,3.200000071451979977e+01,3.448490667431732959e+01,3.200004854885871453e+01
3.200000000010844303e+01,3.200006287706875696e+01,3.200000072340716173e+01,3.447287779163579557e+01,3.200004889934677976e+01
3.200000000010965095e+01,3.200006334017246701e+01,3.200000073234481590e+01,3.446080382241090945e+01,3.200004924996598277e+01
3.200000000011086598e+01,3.200006380340731482e+01,3.200000074133276939e+01,3.444868476664267831e+01,3.200004960071632354e+01
3.200000000011208101e+01,3.200006426677893501e+01,3.200000075037102221e+01,3.443652062433110217e+01,3.200004995159780208e+01
3.200000000011330314e+01,3.200006473028732046e+01,3.200000075945957434e+01,3.442431139547054642e+01,3.200005030260223293e+01
3.200000000011453238e+01,3.200006519393247828e+01,3.200000076859861764e+01,3.441205708006919650e+01,3.200005065372961610e+01
3.200000000011576162e+01,3.200006565771440847e+01,3.200000077778815211e+01,3.439975767812685348e+01,3.200005100497995159e+01
3.200000000011699797e+01,3.200006612163310393e+01,3.200000078702817774e+01,3.438741318964352445e+01,3.200005135635323938e+01
3.200000000011824142e+01,3.200006658568857176e+01,3.200000079631869454e+01,3.437502361461920941e+01,3.200005170784947950e+01
3.200000000011948487e+01,3.200006704988081196e+01,3.200000080565970961e+01,3.436258895305390126e+01,3.200005205946867193e+01
3.200000000012073542e+01,3.200006751420981743e+01,3.200000081505121585e+01,3.435011481395567756e+01,3.200005241121081667e+01
3.200000000012199308e+01,3.200006797866092256e+01,3.200000082449301431e+01,3.433760119732453120e+01,3.200005276306452373e+01
3.200000000012325074e+01,3.200006844322142285e+01,3.200000083398511208e+01,3.432504347802476019e+01,3.200005311502978600e+01
3.200000000012451551e+01,3.200006890788742453e+01,3.200000084353217744e+01,3.431244165606830165e+01,3.200005346711354548e+01
3.200000000012578028e+01,3.200006937265892049e+01,3.200000085313421749e+01,3.429979573145514848e+01,3.200005381931580217e+01
3.200000000012705215e+01,3.200006983753591072e+01,3.200000086279122513e+01,3.428710570418530779e+01,3.200005417162961407e+01
3.200000000012833112e+01,3.200007030251839524e+01,3.200000087250320746e+01,3.427437157426570735e+01,3.200005452405498829e+01
3.200000000012961010e+01,3.200007076760637403e+01,3.200000088227015738e+01,3.426159334169635429e+01,3.200005487659191772e+01
3.200000000013089618e+01,3.200007123279985422e+01,3.200000089209207488e+01,3.424877100647724149e+01,3.200005522924040946e+01
3.200000000013218227e+01,3.200007169809882868e+01,3.200000090196896707e+01,3.423590456860837605e+01,3.200005558200045641e+01
3.200000000013347545e+01,3.200007216350329742e+01,3.200000091190082685e+01,3.422299402808975799e+01,3.200005593487206568e+01
3.200000000013477575e+01,3.200007262901326044e+01,3.200000092188766132e+01,3.421003938492138019e+01,3.200005628785523015e+01
3.200000000013607604e+01,3.200007309462871774e+01,3.200000093192969075e+01,3.419704063910324976e+01,3.200005664094995694e+01
3.200000000013738344e+01,3.200007356034966932e+01,3.200000094202691514e+01,3.418399779063513222e+01,3.200005699415623894e+01
3.200000000013869794e+01,3.200007402617612229e+01,3.200000095217933449e+01,3.417091083951703467e+01,3.200005734747408326e+01
3.200000000014001245e+01,3.200007449210806953e+01,3.200000096238695591e+01,3.415777978574895712e+01,3.200005770090699286e+01
3.200000000014133406e+01,3.200007495814551106e+01,3.200000097264977228e+01,3.414460462932738949e+01,3.200005805445496776e+01
3.200000000014265567e+01,3.200007542428844687e+01,3.200000098296778361e+01,3.413138537025233177e+01,3.200005840811801505e+01
3.200000000014398438e+01,3.200007589053687695e+01,3.200000099334098991e+01,3.411812200852378396e+01,3.200005876189612763e+01
3.200000000014532020e+01,3.200007635689080843e+01,3.200000100376939827e+01,3.410480952332488869e+01,3.200005911578931261e+01
3.200000000014665602e+01,3.200007682333636438e+01,3.200000101425830934e+01,3.409145479912298526e+01,3.200005946980544991e+01
3.200000000014799895e+01,3.200007728986788891e+01,3.200000102480746023e+01,3.407805783592667126e+01,3.200005982393314241e+01
3.200000000014934187e+01,3.200007775648536779e+01,3.200000103541685093e+01,3.406461863373301924e+01,3.200006017817239723e+01
3.200000000015069190e+01,3.200007822318880812e+01,3.200000104608648144e+01,3.405113719254203630e+01,3.200006053252320726e+01
3.200000000015204904e+01,3.200007868997820992e+01,3.200000105681635176e+01,3.403761351235371535e+01,3.200006088698557960e+01
3.200000000015340618e+01,3.200007915685357318e+01,3.200000106761242336e+01,3.402404759316806349e+01,3.200006124155950715e+01
3.200000000015477042e+01,3.200007962381489790e+01,3.200000107847470332e+01,3.401043943497911926e+01,3.200006159624499702e+01
3.200000000015613466e+01,3.200008009086218408e+01,3.200000108940318455e+01,3.399678903778687555e+01,3.200006195103532036e+01
3.200000000015750601e+01,3.200008055799543172e+01,3.200000110039786705e+01,3.398309640159806122e+01,3.200006230593047718e+01
3.200000000015888446e+01,3.200008102521464082e+01,3.200000111145875081e+01,3.396936152641267626e+01,3.200006266093046037e+01
3.200000000016026291e+01,3.200008149251981138e+01,3.200000112258614138e+01,3.395558441223072066e+01,3.200006301603527703e+01
3.200000000016164847e+01,3.200008195991094340e+01,3.200000113378004585e+01,3.394176505905188179e+01,3.200006337124492717e+01
3.200000000016303403e+01,3.200008242738802977e+01,3.200000114504046422e+01,3.392790346687616676e+01,3.200006372655940368e+01
3.200000000016442669e+01,3.200008289495107761e+01,3.200000115636738940e+01,3.391399963570357556e+01,3.200006408198894547e+01
3.200000000016582646e+01,3.200008336260008690e+01,3.200000116776082848e+01,3.390005356552386928e+01,3.200006443753355967e+01
3.200000000016722623e+01,3.200008383033505766e+01,3.200000117922077436e+01,3.388606112656613334e+01,3.200006479319323915e+01
3.200000000016863311e+01,3.200008429815306243e+01,3.200000119075406957e+01,3.387202231883036063e+01,3.200006514897587806e+01
3.200000000017004709e+01,3.200008476605410834e+01,3.200000120236069989e+01,3.385793714231655116e+01,3.200006550488146928e+01
3.200000000017146107e+01,3.200008523403061389e+01,3.200000121404067244e+01,3.384380559702470492e+01,3.200006586091001282e+01
3.200000000017288215e+01,3.200008570208257908e+01,3.200000122579398720e+01,3.382962768296240341e+01,3.200006621706150867e+01
3.200000000017430324e+01,3.200008617020999679e+01,3.200000123762064419e+01,3.381540340012965373e+01,3.200006657332806981e+01
3.200000000017573143e+01,3.200008663841286705e+01,3.200000124952063629e+01,3.380113274853434291e+01,3.200006692970969624e+01
3.200000000017716673e+01,3.200008710669118983e+01,3.200000126149397062e+01,3.378681572817646384e+01,3.200006728620639507e+01
3.200000000017860202e+01,3.200008757504496515e+01,3.200000127354064716e+01,3.377245902870627958e+01,3.200006764281815919e+01
3.200000000018004442e+01,3.200008804346747837e+01,3.200000128566029645e+01,3.375806265012379725e+01,3.200006799953475678e+01
3.200000000018149393e+01,3.200008851195872950e+01,3.200000129785292557e+01,3.374362659242900975e+01,3.200006835635618785e+01
3.200000000018294344e+01,3.200008898052084305e+01,3.200000131011852744e+01,3.372915085562191706e+01,3.200006871328245239e+01
3.200000000018440005e+01,3.200008944915381903e+01,3.200000132245710915e+01,3.371463543970040178e+01,3.200006907031354331e+01
3.200000000018585666e+01,3.200008991785765744e+01,3.200000133486867071e+01,3.370008034466445679e+01,3.200006942745969951e+01
3.200000000018732038e+01,3.200009038663235827e+01,3.200000134735357449e+01,3.368548557050384318e+01,3.200006978472092811e+01
3.200000000018878410e+01,3.200009085547792154e+01,3.200000135991182049e+01,3.367084787411602065e+01,3.200007014209722200e+01
3.200000000019025492e+01,3.200009132439222270e+01,3.200000137255119625e+01,3.365616725550098209e+01,3.200007049959647532e+01
3.200000000019173285e+01,3.200009179337526177e+01,3.200000138527170890e+01,3.364144371465872752e+01,3.200007085721868094e+01
3.200000000019321078e+01,3.200009226242703875e+01,3.200000139807335131e+01,3.362667725158926402e+01,3.200007121496383888e+01
