3.200000000000000000e+01,3.200790569415042341e+01
3.200000000000000000e+01,3.212649110640677463e+01
3.200000000000000000e+01,3.224507651866312585e+01
3.200000000000000000e+01,3.236366193091947707e+01
3.200000000000000000e+01,3.248224734317582829e+01
3.200000000000000000e+01,3.260081388275661141e+01
3.200000000000000000e+01,3.271932683760707761e+01
3.200000000000000000e+01,3.283778549627819388e+01
3.200000000000000000e+01,3.295618985876995310e+01
3.200000000000000000e+01,3.307453992508234819e+01
3.200000000000000000e+01,3.319283569521539334e+01
3.200000000000000000e+01,3.331107716916908146e+01
3.200000000000000000e+01,3.342926434694340543e+01
3.200000000000000000e+01,3.354739230904984737e+01
3.200000000000006395e+01,3.366542188708002925e+01
3.200000000000017053e+01,3.378334472798214705e+01
3.200000000000027711e+01,3.390116083175616524e+01
3.200000000000038369e+01,3.401887019840211934e+01
3.200000000000049027e+01,3.413647282792000226e+01
3.200000000000059686e+01,3.425396872030979978e+01
3.200000000000070344e+01,3.437135787557152611e+01
3.200000000000081002e+01,3.448864029370518125e+01
3.200000000000091660e+01,3.460579614230543655e+01
3.200000000000105871e+01,3.472279656054912778e+01
3.200000000000127187e+01,3.483964133942632202e+01
3.200000000000148503e+01,3.495633047893701928e+01
3.200000000000169820e+01,3.507286397908121955e+01
3.200000000000191136e+01,3.518924183985892284e+01
3.200000000000212452e+01,3.530546406127012915e+01
3.200000000000233769e+01,3.542153064331484558e+01
3.200000000000260059e+01,3.553743961406627960e+01
3.200000000000292033e+01,3.565315966019611693e+01
3.200000000000324007e+01,3.576868007360712909e+01
3.200000000000355982e+01,3.588400085429932318e+01
3.200000000000387956e+01,3.599912182628330726e+01
3.200000000000422062e+01,3.611401958296982428e+01
3.200000000000464695e+01,3.622867810932404353e+01
3.200000000000507328e+01,3.634309740534595790e+01
3.200000000000549960e+01,3.645727747103556737e+01
3.200000000000592593e+01,3.657120947758623686e+01
3.200000000000644462e+01,3.668486120270705442e+01
3.200000000000697753e+01,3.679822974096250476e+01
3.200000000000751044e+01,3.691131509235258079e+01
3.200000000000805755e+01,3.702411725687728961e+01
3.200000000000869704e+01,3.713663623453662410e+01
3.200000000000933653e+01,3.724887202533059138e+01
3.200000000000997602e+01,3.736082462925919145e+01
3.200000000001065104e+01,3.747249404632241720e+01
3.200000000001139711e+01,3.758386979848643961e+01
3.200000000001214318e+01,3.769492773118023621e+01
3.200000000001288925e+01,3.780566691268858648e+01
3.200000000001373479e+01,3.791608734301153305e+01
3.200000000001458744e+01,3.802618902214909724e+01
3.200000000001544009e+01,3.813597195010121510e+01
3.200000000001635669e+01,3.824543612686789373e+01
3.200000000001731593e+01,3.835458155244922551e+01
3.200000000001827516e+01,3.846340822684511096e+01
3.200000000001926281e+01,3.857191067716811972e+01
3.200000000002032863e+01,3.868006898616415867e+01
3.200000000002139444e+01,3.878788136703740008e+01
3.200000000002249578e+01,3.889531416383846363e+01
3.200000000002366818e+01,3.900233792761181206e+01
3.200000000002484057e+01,3.910895265835744539e+01
3.200000000002608402e+01,3.921515835607536360e+01
3.200000000002736300e+01,3.932095502076556670e+01
3.200000000002864908e+01,3.942634265242805469e+01
3.200000000003003464e+01,3.953132039624339455e+01
3.200000000003142020e+01,3.963587481260072565e+01
3.200000000003286260e+01,3.974000133749323993e+01
3.200000000003435474e+01,3.984369997092090188e+01
3.200000000003585399e+01,3.994697071288374701e+01
3.200000000003745271e+01,4.004981356338176113e+01
3.200000000003905143e+01,4.015222852241493712e+01
3.200000000004071410e+01,4.025421558998329630e+01
3.200000000004241940e+01,4.035577476608681025e+01
3.200000000004413181e+01,4.045690605072550028e+01
3.200000000004594369e+01,4.055760778933780841e+01
3.200000000004775558e+01,4.065786562103952662e+01
3.200000000004964562e+01,4.075762423472799867e+01
3.200000000005156409e+01,4.085687197442763363e+01
3.200000000005355361e+01,4.095560884013841729e+01
3.200000000005557865e+01,4.105383483186035676e+01
3.200000000005766765e+01,4.115154994959344492e+01
3.200000000005979928e+01,4.124875419333769599e+01
3.200000000006198064e+01,4.134544756309309577e+01
3.200000000006421885e+01,4.144163005885965134e+01
3.200000000006649969e+01,4.153730179158556268e+01
3.200000000006884449e+01,4.163246419003434795e+01
3.200000000007122480e+01,4.172711769121730185e+01
3.200000000007367618e+01,4.182126229513441729e+01
3.200000000007614886e+01,4.191489800178568714e+01
3.200000000007870682e+01,4.200802481117112563e+01
3.200000000008128609e+01,4.210060525804482268e+01
3.200000000008395062e+01,4.219259652498289626e+01
3.200000000008665779e+01,4.228399861198535348e+01
3.200000000008942891e+01,4.237481151905219434e+01
3.200000000009226397e+01,4.246503524618341885e+01
3.200000000009514167e+01,4.255467300218167281e+01
3.200000000009810464e+01,4.264373670265648997e+01
3.200000000010108892e+01,4.273222745470870620e+01
3.200000000010417267e+01,4.282014525833832153e+01
3.200000000010727064e+01,4.290749011354533593e+01
3.200000000011046808e+01,4.299426202032974231e+01
3.200000000011368684e+01,4.308046097869154778e+01
3.200000000011699086e+01,4.316608587129148589e+01
3.200000000012033752e+01,4.325108306584446183e+01
3.200000000012374812e+01,4.333542351152934913e+01
3.200000000012724399e+01,4.341910720834614779e+01
3.200000000013078250e+01,4.350213415629485780e+01
3.200000000013440626e+01,4.358452093417637485e+01
3.200000000013807977e+01,4.366628216562894238e+01
3.200000000014181012e+01,4.374741785065255328e+01
3.200000000014562573e+01,4.382792798924720046e+01
3.200000000014946977e+01,4.390781258141289101e+01
3.200000000015341328e+01,4.398707162714962493e+01
3.200000000015739943e+01,4.406570512645739512e+01
3.200000000016144952e+01,4.414370277826762390e+01
3.200000000016557777e+01,4.422100240827351314e+01
3.200000000016976287e+01,4.429759371540650648e+01
3.200000000017402613e+01,4.437347669966658259e+01
3.200000000017836754e+01,4.444865136105376990e+01
3.200000000018276580e+01,4.452311969081500820e+01
3.200000000018724222e+01,4.459691378640122394e+01
3.200000000019178970e+01,4.467004473717054935e+01
3.200000000019637270e+01,4.474251254312299864e+01
3.200000000020106228e+01,4.481431720425855758e+01
3.200000000020579449e+01,4.488545872057722619e+01
3.200000000021059066e+01,4.495591817567437687e+01
3.200000000021547919e+01,4.502564054000924187e+01
3.200000000022043167e+01,4.509462237423552722e+01
3.200000000022544100e+01,4.516286367835322579e+01
3.200000000023055691e+01,4.523036445236234471e+01
3.200000000023573676e+01,4.529712469626288396e+01
3.200000000024097346e+01,4.536314441005484355e+01
3.200000000024630253e+01,4.542842359373821637e+01
3.200000000025170976e+01,4.549296224731300953e+01
3.200000000025716673e+01,4.555678320910483592e+01
3.200000000026270897e+01,4.561991145313595553e+01
3.200000000026832936e+01,4.568229575424643940e+01
3.200000000027401370e+01,4.574392758236735546e+01
3.200000000027976910e+01,4.580480693749866816e+01
3.200000000028561686e+01,4.586493381964042726e+01
3.200000000029152858e+01,4.592430822879257590e+01
3.200000000029750424e+01,4.598293016495515673e+01
3.200000000030357938e+01,4.604079962812816262e+01
3.200000000030972558e+01,4.609791661831157228e+01
3.200000000031592862e+01,4.615428113550542832e+01
3.200000000032221692e+01,4.620987591828914987e+01
3.200000000032859759e+01,4.626465075162129637e+01
3.200000000033505643e+01,4.631860249706176802e+01
3.200000000034158631e+01,4.637173115461057904e+01
3.200000000034819436e+01,4.642403672426771521e+01
3.200000000035490899e+01,4.647551920603319076e+01
3.200000000036169467e+01,4.652618820993279058e+01
3.200000000036855141e+01,4.657610191121140275e+01
3.200000000037547920e+01,4.662526998239476228e+01
3.200000000038249937e+01,4.667368989938414359e+01
3.200000000038958348e+01,4.672132127659844514e+01
3.200000000039674575e+01,4.676815023149416817e+01
3.200000000040399328e+01,4.681417676407131268e+01
