3.200000000000000000e+01,4.799999803921568287e+01
3.200000000000004263e+01,4.799949803921564495e+01
3.200000000000017053e+01,4.799811568627441005e+01
3.200000000000038369e+01,4.799585098039200659e+01
3.200000000000070344e+01,4.799270392156844167e+01
3.200000000000110845e+01,4.798867630960235431e+01
3.200000000000159872e+01,4.798377146719887065e+01
3.200000000000217426e+01,4.797798946358100380e+01
3.200000000000282796e+01,4.797133029874875376e+01
3.200000000000357403e+01,4.796379397270212053e+01
3.200000000000441958e+01,4.795538048544110410e+01
3.200000000000535039e+01,4.794608983696570448e+01
3.200000000000636646e+01,4.793592202727592166e+01
3.200000000000746070e+01,4.792487848177101739e+01
3.200000000000864020e+01,4.791297060364508553e+01
3.200000000000991918e+01,4.790020083643970139e+01
3.200000000001128342e+01,4.788656918015485786e+01
3.200000000001273293e+01,4.787207563479056205e+01
3.200000000001426059e+01,4.785672020034682106e+01
3.200000000001587352e+01,4.784050287682361358e+01
3.200000000001757883e+01,4.782342366422096092e+01
3.200000000001937650e+01,4.780548256253885597e+01
3.200000000002125944e+01,4.778668947420854352e+01
3.200000000002321343e+01,4.776705887201428880e+01
3.200000000002524558e+01,4.774659086477394254e+01
3.200000000002737721e+01,4.772528545248749055e+01
3.200000000002959410e+01,4.770314263515493280e+01
3.200000000003188916e+01,4.768016241277626932e+01
3.200000000003426237e+01,4.765634478535150009e+01
3.200000000003671374e+01,4.763168975288062512e+01
3.200000000003927170e+01,4.760619875421966185e+01
3.200000000004190781e+01,4.757989481106474017e+01
3.200000000004461498e+01,4.755278583712380680e+01
3.200000000004739320e+01,4.752487183239692570e+01
3.200000000005027090e+01,4.749615235577744699e+01
3.200000000005323386e+01,4.746656824008936582e+01
3.200000000005628209e+01,4.743607890713331443e+01
3.200000000005941558e+01,4.740468435690929994e+01
3.200000000006264145e+01,4.737238458941731523e+01
3.200000000006594547e+01,4.733918937179357300e+01
3.200000000006935608e+01,4.730513451687086501e+01
3.200000000007285195e+01,4.727022328036125742e+01
3.200000000007642598e+01,4.723445566226474313e+01
3.200000000008007817e+01,4.719783166258132923e+01
3.200000000008381562e+01,4.716035128131102994e+01
3.200000000008765255e+01,4.712201451845383104e+01
3.200000000009157475e+01,4.708282137400972545e+01
3.200000000009557510e+01,4.704277184797872025e+01
3.200000000009965362e+01,4.700188176841287202e+01
3.200000000010381029e+01,4.696018782761463228e+01
3.200000000010807355e+01,4.691769146449781402e+01
3.200000000011240786e+01,4.687439267906242435e+01
3.200000000011681323e+01,4.683029147130844905e+01
3.200000000012128964e+01,4.678538784123590233e+01
3.200000000012587265e+01,4.673968178884477709e+01
3.200000000013052670e+01,4.669317331413508043e+01
3.200000000013525181e+01,4.664586241710679815e+01
3.200000000014004797e+01,4.659776045620457552e+01
3.200000000014494361e+01,4.654890907905893016e+01
3.200000000014990320e+01,4.649931207181803217e+01
3.200000000015493384e+01,4.644892818615713992e+01
3.200000000016004975e+01,4.639772121260457283e+01
3.200000000016525803e+01,4.634569115116033799e+01
3.200000000017054447e+01,4.629283800182443542e+01
3.200000000017590196e+01,4.623916176459685801e+01
3.200000000018133761e+01,4.618466243947761996e+01
3.200000000018687984e+01,4.612934316490681397e+01
3.200000000019249313e+01,4.607325415592590900e+01
3.200000000019817037e+01,4.601641267395545754e+01
3.200000000020392577e+01,4.595881871899538851e+01
3.200000000020976643e+01,4.590047229104575877e+01
3.200000000021567104e+01,4.584137339010654699e+01
3.200000000022163960e+01,4.578152201617773898e+01
3.200000000022771474e+01,4.572091816925938446e+01
3.200000000023385383e+01,4.565956184935140527e+01
3.200000000024004976e+01,4.559745305645387248e+01
3.200000000024633806e+01,4.553460275779829658e+01
3.200000000025269742e+01,4.547105687591565015e+01
3.200000000025911362e+01,4.540677955779497665e+01
3.200000000026561509e+01,4.534176170956573060e+01
3.200000000027219471e+01,4.527600333122789777e+01
3.200000000027883829e+01,4.520950442278148529e+01
3.200000000028555291e+01,4.514226498422649314e+01
3.200000000029235991e+01,4.507428501556291423e+01
3.200000000029923086e+01,4.500556451679076275e+01
3.200000000030615865e+01,4.493610348791002451e+01
3.200000000031319303e+01,4.486590708794015825e+01
3.200000000032027714e+01,4.479503206609506094e+01
3.200000000032741809e+01,4.472349389943308040e+01
3.200000000033465142e+01,4.465129258795421663e+01
3.200000000034192738e+01,4.457842813165846252e+01
3.200000000034928149e+01,4.450490053054583228e+01
3.200000000035670666e+01,4.443068875985682809e+01
3.200000000036418868e+01,4.435576867046157190e+01
3.200000000037175596e+01,4.428014025819342692e+01
3.200000000037939429e+01,4.420380352305239313e+01
3.200000000038708237e+01,4.412675846503844923e+01
3.200000000039486281e+01,4.404902163944040439e+01
3.200000000040270010e+01,4.397065374898382117e+01
3.200000000041058712e+01,4.389166031209828844e+01
3.200000000041856651e+01,4.381204132878379909e+01
3.200000000042657433e+01,4.373179679904035311e+01
3.200000000043467452e+01,4.365092672286794340e+01
3.200000000044281734e+01,4.356943110026657706e+01
3.200000000045102411e+01,4.348730952353706414e+01
3.200000000045930904e+01,4.340454206895168454e+01
3.200000000046763660e+01,4.332111786549821630e+01
3.200000000047605653e+01,4.323703691317665943e+01
3.200000000048452620e+01,4.315229921198708496e+01
3.200000000049305271e+01,4.306694945550032827e+01
3.200000000050165738e+01,4.298102675059096356e+01
3.200000000051029048e+01,4.289453109725899793e+01
3.200000000051901594e+01,4.280746249550442428e+01
3.200000000052775562e+01,4.271982094532725682e+01
3.200000000053660187e+01,4.263160644672748845e+01
3.200000000054546234e+01,4.254281899970511915e+01
3.200000000055441518e+01,4.245345661350515343e+01
3.200000000056340355e+01,4.236350710062448144e+01
3.200000000057246297e+01,4.227296840780819309e+01
3.200000000058157923e+01,4.218184053505628839e+01
3.200000000059074523e+01,4.209012348236876733e+01
3.200000000059998229e+01,4.199782081786428023e+01
3.200000000060925487e+01,4.190498963144135303e+01
3.200000000061859851e+01,4.181164954775258025e+01
3.200000000062797767e+01,4.171780056679797610e+01
3.200000000063742078e+01,4.162344268857753349e+01
3.200000000064690653e+01,4.152857591309124530e+01
3.200000000065644201e+01,4.143319979880683945e+01
3.200000000066603434e+01,4.133731291922129003e+01
3.200000000067566930e+01,4.124091516564688931e+01
3.200000000068536821e+01,4.114400653808364439e+01
3.200000000069510264e+01,4.104658703653154816e+01
3.200000000070490813e+01,4.094865666099061485e+01
3.200000000071473494e+01,4.085021541146083024e+01
3.200000000072464701e+01,4.075126328794220143e+01
